,0,1
2516,presumptuous,smug
2517,presumptuous,audacious
2518,presumptuous,bold
2519,prevaricate,belie
2520,prevaricate,cavil
2521,prevaricate,con
2522,prevaricate,distort
2523,prevaricate,dodge
2524,prevaricate,equivocate
2525,prevaricate,evade
2526,prevaricate,exaggerate
2527,prevaricate,fabricate
2528,prevaricate,falsify
2529,pristine,immaculate
2530,pristine,intact
2531,pristine,natural
2532,pristine,snowy
2533,pristine,spotless
2534,pristine,sterile
2535,pristine,untouched
2536,pristine,earliest
2537,pristine,early
2538,pristine,first
2539,probity,integrity
2540,probity,morality
2541,probity,rectitude
2542,probity,righteousness
2543,probity,rightness
2544,probity,sincerity
2545,probity,trustworthiness
2546,probity,truthfulness
2547,probity,equity
2548,probity,fidelity
2549,problematic,ambiguous
2550,problematic,dubious
2551,problematic,moot
2552,problematic,precarious
2553,problematic,puzzling
2554,problematic,questionable
2555,problematic,tricky
2556,problematic,uncertain
2557,problematic,unsettled
2558,problematic,arguable
2559,prodigal,profligate
2560,prodigal,spendthrift
2561,prodigal,squandering
2562,prodigal,wanton
2563,prodigal,dissipated
2564,prodigal,excessive
2565,prodigal,extravagant
2566,prodigal,immoderate
2567,prodigal,improvident
2568,prodigal,intemperate
2569,profound,deep
2570,profound,intelligent
2571,profound,philosophical
2572,profound,serious
2573,profound,subtle
2574,profound,thorough
2575,profound,weighty
2576,profound,abstruse
2577,profound,acroamatic
2578,profound,difficult
2579,prohibitive,excessive
2580,prohibitive,exorbitant
2581,prohibitive,preposterous
2582,prohibitive,steep
2583,prohibitive,expensive
2584,prohibitive,extortionate
2585,prohibitive,financial means conditional
2586,prohibitive,forbidding
2587,prohibitive,high-priced
2588,prohibitive,limiting
2589,proliferate,breed
2590,proliferate,burgeon
2591,proliferate,escalate
2592,proliferate,generate
2593,proliferate,multiply
2594,proliferate,mushroom
2595,proliferate,propagate
2596,proliferate,reproduce
2597,proliferate,snowball
2598,proliferate,engender
2599,propensity,bias
2600,propensity,disposition
2601,propensity,leaning
2602,propensity,penchant
2603,propensity,predilection
2604,propensity,predisposition
2605,propensity,proclivity
2606,propensity,susceptibility
2607,propensity,tendency
2608,propensity,ability
2609,propitiate,appease
2610,propitiate,assuage
2611,propitiate,atone
2612,propitiate,mollify
2613,propitiate,pacify
2614,propitiate,placate
2615,propitiate,satisfy
2616,propitiate,agitate
2617,propitiate,incite
2618,propitiate,irritate
2619,propriety,correctness
2620,propriety,decorum
2621,propriety,legitimacy
2622,propriety,morality
2623,propriety,rectitude
2624,propriety,respectability
2625,propriety,suitability
2626,propriety,accordance
2627,propriety,advisability
2628,propriety,agreeableness
2629,proscribe,forbid
2630,proscribe,outlaw
2631,proscribe,prohibit
2632,proscribe,ban
2633,proscribe,banish
2634,proscribe,blackball
2635,proscribe,boycott
2636,proscribe,censure
2637,proscribe,damn
2638,proscribe,denounce
2639,pungent,acid
2640,pungent,acrid
2641,pungent,aromatic
2642,pungent,bitter
2643,pungent,peppery
2644,pungent,piquant
2645,pungent,poignant
2646,pungent,salty
2647,pungent,sharp
2648,pungent,sour
2649,qualified,accomplished
2650,qualified,adequate
2651,qualified,capable
2652,qualified,certified
2653,qualified,competent
2654,qualified,disciplined
2655,qualified,efficient
2656,qualified,equipped
2657,qualified,experienced
2658,qualified,knowledgeable
2659,quibble,nicety
2660,quibble,artifice
2661,quibble,cavil
2662,quibble,criticism
2663,quibble,dodge
2664,quibble,duplicity
2665,quibble,equivocation
2666,quibble,evasion
2667,quibble,niggle
2668,quibble,pretense
2669,quiescent,asleep
2670,quiescent,at rest
2671,quiescent,deactivated
2672,quiescent,dormant
2673,quiescent,fallow
2674,quiescent,idle
2675,quiescent,immobile
2676,quiescent,in abeyance
2677,quiescent,inert
2678,quiescent,inoperative
2679,rarefied,esoteric
2680,rarefied,exalted
2681,rarefied,lofty
2682,rarefied,elevated
2683,rarefied,select
2684,rarefied,cliquish
2685,rarefied,private
2686,rarefied,commonplace
2687,rarefied,dainty
2688,rarefied,diaphanous
2689,recalcitrant,fractious
2690,recalcitrant,obstinate
2691,recalcitrant,rebellious
2692,recalcitrant,unruly
2693,recalcitrant,wayward
2694,recalcitrant,contrary
2695,recalcitrant,contumacious
2696,recalcitrant,defiant
2697,recalcitrant,indomitable
2698,recalcitrant,insubmissive
2699,recant,annul
2700,recant,back down
2701,recant,back off
2702,recant,backtrack
2703,recant,contradict
2704,recant,disavow
2705,recant,disown
2706,recant,renege
2707,recant,renounce
2708,recant,repudiate
2709,recluse,hermit
2710,recluse,anchorite
2711,recluse,ascetic
2712,recluse,cenobite
2713,recluse,eremite
2714,recluse,monk
2715,recluse,nun
2716,recluse,solitaire
2717,recluse,solitary
2718,recluse,troglodyte
2719,recondite,abstruse
2720,recondite,academic
2721,recondite,acroamatic
2722,recondite,arcane
2723,recondite,cabalistic
2724,recondite,concealed
2725,recondite,cryptic
2726,recondite,dark
2727,recondite,deep
2728,recondite,difficult
2729,refractory,disobedient
2730,refractory,headstrong
2731,refractory,mulish
2732,refractory,obstinate
2733,refractory,unmanageable
2734,refractory,unruly
2735,refractory,willful
2736,refractory,manageable
2737,refractory,obedient
2738,refractory,antagonistic
2739,refute,contradict
2740,refute,counter
2741,refute,disprove
2742,refute,expose
2743,refute,oppose
2744,refute,quash
2745,refute,rebut
2746,refute,repudiate
2747,refute,squelch
2748,refute,abnegate
2749,relegate,consign
2750,relegate,entrust
2751,relegate,refer
2752,relegate,accredit
2753,relegate,charge
2754,relegate,commend
2755,relegate,commit
2756,relegate,confide
2757,relegate,credit
2758,relegate,delegate
2759,reproach,disgrace
2760,reproach,abuse
2761,reproach,admonishment
2762,reproach,admonition
2763,reproach,blame
2764,reproach,blemish
2765,reproach,censure
2766,reproach,chiding
2767,reproach,condemnation
2768,reproach,contempt
2769,reprobate,bad
2770,reprobate,corrupt
2771,reprobate,degenerate
2772,reprobate,foul
2773,reprobate,wanton
2774,reprobate,immoral
2775,reprobate,improper
2776,reprobate,incorrigible
2777,reprobate,lewd
2778,reprobate,rude
2779,repudiate,abandon
2780,repudiate,break with
2781,repudiate,disavow
2782,repudiate,dismiss
2783,repudiate,disown
2784,repudiate,forsake
2785,repudiate,recant
2786,repudiate,renounce
2787,repudiate,repeal
2788,repudiate,rescind
2789,rescind,abolish
2790,rescind,abrogate
2791,rescind,annul
2792,rescind,cancel
2793,rescind,dismantle
2794,rescind,invalidate
2795,rescind,lift
2796,rescind,overturn
2797,rescind,quash
2798,rescind,renege
2799,resolution,decision
2800,resolution,settlement
2801,resolution,verdict
2802,resolution,aim
2803,resolution,boldness
2804,resolution,constancy
2805,resolution,courage
2806,resolution,dauntlessness
2807,resolution,declaration
2808,resolution,dedication
2809,resolve,boldness
2810,resolve,courage
2811,resolve,firmness
2812,resolve,intention
2813,resolve,steadfastness
2814,resolve,will
2815,resolve,willpower
2816,resolve,conclusion
2817,resolve,design
2818,resolve,earnestness
2819,reticent,bashful
2820,reticent,hesitant
2821,reticent,mum
2822,reticent,reserved
2823,reticent,restrained
2824,reticent,shy
2825,reticent,silent
2826,reticent,taciturn
2827,reticent,clammed up
2828,reticent,close
2829,reverent,appreciative
2830,reverent,deferential
2831,reverent,gracious
2832,reverent,polite
2833,reverent,reverential
2834,reverent,solemn
2835,reverent,admiring
2836,reverent,devout
2837,reverent,dutiful
2838,reverent,humble
2839,sage,contemplative
2840,sage,cunning
2841,sage,enlightened
2842,sage,knowing
2843,sage,sharp
2844,sage,smart
2845,sage,sound
2846,sage,understanding
2847,sage,astute
2848,sage,aware
2849,salubrious,beneficial
2850,salubrious,good
2851,salubrious,healthful
2852,salubrious,healthy
2853,salubrious,hygienic
2854,salubrious,invigorating
2855,salubrious,salutary
2856,salubrious,sanitary
2857,salubrious,wholesome
2858,salubrious,insalubrious
2859,sanction,approval
2860,sanction,acquiescence
2861,sanction,allowance
2862,sanction,approbation
2863,sanction,assent
2864,sanction,authority
2865,sanction,backing
2866,sanction,confirmation
2867,sanction,consent
2868,sanction,countenance
2869,satiate,gratify
2870,satiate,indulge
2871,satiate,nauseate
2872,satiate,sate
2873,satiate,slake
2874,satiate,cloy
2875,satiate,content
2876,satiate,fill
2877,satiate,glut
2878,satiate,gorge
2879,saturate,douse
2880,saturate,imbue
2881,saturate,immerse
2882,saturate,impregnate
2883,saturate,infuse
2884,saturate,penetrate
2885,saturate,permeate
2886,saturate,pervade
2887,saturate,soak
2888,saturate,steep
2889,savor,odor
2890,savor,piquancy
2891,savor,relish
2892,savor,salt
2893,savor,sapidity
2894,savor,scent
2895,savor,smack
2896,savor,smell
2897,savor,spice
2898,savor,tang
2899,secrete,stash
2900,secrete,stow
2901,secrete,bury
2902,secrete,cache
2903,secrete,conceal
2904,secrete,cover
2905,secrete,deposit
2906,secrete,disguise
2907,secrete,ditch
2908,secrete,ensconce
2909,shard,fragment
2910,shard,particle
2911,shard,remnant
2912,shard,bit
2913,shard,butt
2914,shard,dregs
2915,shard,leaving
2916,shard,lees
2917,shard,piece
2918,shard,portion
2919,skeptic,agnostic
2920,skeptic,cynic
2921,skeptic,dissenter
2922,skeptic,doubter
2923,skeptic,pessimist
2924,skeptic,questioner
2925,skeptic,apostate
2926,skeptic,atheist
2927,skeptic,disbeliever
2928,skeptic,freethinker
2929,solicious,salacious
2930,solicious,solicitors
2931,solicious,delicious
2932,solicious,solicits
2933,solicious,malicious
2934,solicious,slices
2935,solicious,solicitor
2936,solicious,solicit
2937,soporific,anesthetic
2938,soporific,calming
2939,soporific,deadening
2940,soporific,hypnotic
2941,soporific,narcotic
2942,soporific,opiate
2943,soporific,sedative
2944,soporific,balmy
2945,soporific,dozy
2946,soporific,drowsy
2947,specious,deceptive
2948,specious,erroneous
2949,specious,false
2950,specious,inaccurate
2951,specious,incorrect
2952,specious,plausible
2953,specious,spurious
2954,specious,untrue
2955,specious,apparent
2956,specious,apparently right
2957,spectrum,rainbow
2958,spectrum,chromatic spectrum
2959,spectrum,hue cycle
2960,spectrum,area
2961,spectrum,catalogue
2962,spectrum,compass
2963,spectrum,diapason
2964,spectrum,extent
2965,spectrum,field
2966,spectrum,panorama
2967,sporadic,desultory
2968,sporadic,fitful
2969,sporadic,infrequent
2970,sporadic,intermittent
2971,sporadic,irregular
2972,sporadic,isolated
2973,sporadic,occasional
2974,sporadic,random
2975,sporadic,rare
2976,sporadic,scattered
2977,stigma,scar
2978,stigma,stain
2979,stigma,blame
2980,stigma,blemish
2981,stigma,blot
2982,stigma,brand
2983,stigma,disfigurement
2984,stigma,disgrace
2985,stigma,dishonor
2986,stigma,imputation
2987,stint,assignment
2988,stint,duty
2989,stint,job
2990,stint,spell
2991,stint,stretch
2992,stint,tour
2993,stint,bit
2994,stint,chore
2995,stint,consignment
2996,stint,participation
2997,stipulate,designate
2998,stipulate,guarantee
2999,stipulate,impose
3000,stipulate,lay down
3001,stipulate,provide
3002,stipulate,require
3003,stipulate,specify
3004,stipulate,spell out
3005,stipulate,agree
3006,stipulate,arrange
3007,stolid,impassive
3008,stolid,blunt
3009,stolid,bovine
3010,stolid,dense
3011,stolid,doltish
3012,stolid,dry
3013,stolid,dull
3014,stolid,dumb
3015,stolid,heavy
3016,stolid,inactive
3017,striated,band
3018,striated,dapple
3019,striated,daub
3020,striated,fleck
3021,striated,marble
3022,striated,slash
3023,striated,smear
3024,striated,spot
3025,striated,stripe
3026,striated,variegate
3027,strut,prance
3028,strut,sashay
3029,strut,stalk
3030,strut,stride
3031,strut,swagger
3032,strut,flaunt
3033,strut,flounce
3034,strut,grandstand
3035,strut,mince
3036,strut,parade
3037,subpoena,decree
3038,subpoena,mandate
3039,subpoena,summons
3040,subpoena,warrant
3041,subpoena,command
3042,subpoena,court order
3043,subpoena,written order
3044,subpoena,amendment
3045,subpoena,announcement
3046,subpoena,bill
3047,subside,abate
3048,subside,descend
3049,subside,diminish
3050,subside,dwindle
3051,subside,ease
3052,subside,ease off
3053,subside,ebb
3054,subside,melt
3055,subside,peter out
3056,subside,recede
3057,substantiate,affirm
3058,substantiate,confirm
3059,substantiate,corroborate
3060,substantiate,debunk
3061,substantiate,demonstrate
3062,substantiate,justify
3063,substantiate,prove
3064,substantiate,ratify
3065,substantiate,validate
3066,substantiate,verify
3067,supersede,annul
3068,supersede,overrule
3069,supersede,repudiate
3070,supersede,set aside
3071,supersede,supplant
3072,supersede,usurp
3073,supersede,abandon
3074,supersede,desert
3075,supersede,discard
3076,supersede,displace
3077,supposition,conjecture
3078,supposition,guesswork
3079,supposition,hunch
3080,supposition,hypothesis
3081,supposition,presumption
3082,supposition,thesis
3083,supposition,assumption
3084,supposition,condition
3085,supposition,doubt
3086,supposition,guessing
3087,tacit,implicit
3088,tacit,implied
3089,tacit,indirect
3090,tacit,unspoken
3091,tacit,alluded to
3092,tacit,allusive
3093,tacit,assumed
3094,tacit,hinted at
3095,tacit,inarticulate
3096,tacit,inferred
3097,tangential,extraneous
3098,tangential,unrelated
3099,tangential,digressive
3100,tangential,divergent
3101,tangential,diverging
3102,tangential,relevant
3103,tangential,aberrant
3104,tangential,aberrative
3105,tangential,circuitous
3106,tangential,devious
3107,tenuous,delicate
3108,tenuous,dubious
3109,tenuous,flimsy
3110,tenuous,insubstantial
3111,tenuous,nebulous
3112,tenuous,questionable
3113,tenuous,shaky
3114,tenuous,sketchy
3115,tenuous,aerial
3116,tenuous,airy
3117,tirade,denunciation
3118,tirade,diatribe
3119,tirade,harangue
3120,tirade,invective
3121,tirade,ranting
3122,tirade,screed
3123,tirade,sermon
3124,tirade,anger
3125,tirade,berating
3126,tirade,censure
3127,torpor,apathy
3128,torpor,disinterest
3129,torpor,dormancy
3130,torpor,drowsiness
3131,torpor,dullness
3132,torpor,idleness
3133,torpor,impassivity
3134,torpor,inaction
3135,torpor,inactivity
3136,torpor,languor
3137,tortuous,circuitous
3138,tortuous,convoluted
3139,tortuous,indirect
3140,tortuous,labyrinthine
3141,tortuous,meandering
3142,tortuous,serpentine
3143,tortuous,twisting
3144,tortuous,winding
3145,tortuous,anfractuous
3146,tortuous,bent
3147,tractable,acquiescent
3148,tractable,amenable
3149,tractable,biddable
3150,tractable,complaisant
3151,tractable,compliant
3152,tractable,controllable
3153,tractable,docile
3154,tractable,ductile
3155,tractable,facile
3156,tractable,flexible
3157,transgression,breach
3158,transgression,crime
3159,transgression,error
3160,transgression,fault
3161,transgression,infraction
3162,transgression,infringement
3163,transgression,lapse
3164,transgression,misdeed
3165,transgression,misdemeanor
3166,transgression,sin
3167,truculence,aggression
3168,truculence,aggressiveness
3169,truculence,attack
3170,truculence,backbone
3171,truculence,bellicoseness
3172,truculence,bellicosity
3173,truculence,belligerence
3174,truculence,belligerency
3175,truculence,boldness
3176,truculence,combativeness
3177,vacillate,dither
3178,vacillate,fluctuate
3179,vacillate,oscillate
3180,vacillate,seesaw
3181,vacillate,waffle
3182,vacillate,waver
3183,vacillate,alternate
3184,vacillate,change
3185,vacillate,hedge
3186,vacillate,hesitate
3187,venerate,cherish
3188,venerate,esteem
3189,venerate,exalt
3190,venerate,hallow
3191,venerate,idolize
3192,venerate,admire
3193,venerate,adore
3194,venerate,apotheosize
3195,venerate,appreciate
3196,venerate,deify
3197,veracious,accurate
3198,veracious,credible
3199,veracious,dependable
3200,veracious,direct
3201,veracious,ethical
3202,veracious,factual
3203,veracious,faithful
3204,veracious,frank
3205,veracious,genuine
3206,veracious,high-principled
3207,verbose,bombastic
3208,verbose,circumlocutory
3209,verbose,diffuse
3210,verbose,flowery
3211,verbose,full of air
3212,verbose,fustian
3213,verbose,gabby
3214,verbose,garrulous
3215,verbose,grandiloquent
3216,verbose,involved
3217,viable,applicable
3218,viable,feasible
3219,viable,possible
3220,viable,usable
3221,viable,workable
3222,viable,doable
3223,viable,operable
3224,viable,within possibility
3225,viable,impossible
3226,viable,unfeasible
3227,viscous,gooey
3228,viscous,slimy
3229,viscous,syrupy
3230,viscous,adhesive
3231,viscous,clammy
3232,viscous,gelatinous
3233,viscous,gluey
3234,viscous,glutinous
3235,viscous,mucilaginous
3236,viscous,ropy
3237,vituperative,calumniating
3238,vituperative,castigating
3239,vituperative,censorious
3240,vituperative,contumelious
3241,vituperative,defamatory
3242,vituperative,derisive
3243,vituperative,disparaging
3244,vituperative,insolent
3245,vituperative,insulting
3246,vituperative,invective
3247,volatile,buoyant
3248,volatile,capricious
3249,volatile,elusive
3250,volatile,erratic
3251,volatile,fickle
3252,volatile,resilient
3253,volatile,ticklish
3254,volatile,unsettled
3255,volatile,unstable
3256,volatile,elastic
3257,warranted,allowed
3258,warranted,assured
3259,warranted,certified
3260,warranted,guaranteed
3261,warranted,justified
3262,warranted,sanctioned
3263,warranted,secured
3264,warranted,allowable
3265,warranted,uncertain
3266,warranted,unjustified
3267,wary,attentive
3268,wary,circumspect
3269,wary,considerate
3270,wary,distrustful
3271,wary,frugal
3272,wary,leery
3273,wary,prudent
3274,wary,suspicious
3275,wary,vigilant
3276,wary,watchful
3277,welter,jumble
3278,welter,confusion
3279,welter,grovel
3280,welter,overturn
3281,welter,roll
3282,welter,toss
3283,welter,tumble
3284,welter,turmoil
3285,welter,uproar
3286,welter,calm
3287,whimsical,amusing
3288,whimsical,comical
3289,whimsical,droll
3290,whimsical,eccentric
3291,whimsical,funny
3292,whimsical,mischievous
3293,whimsical,odd
3294,whimsical,unusual
3295,whimsical,weird
3296,whimsical,arbitrary
3297,zealot,activist
3298,zealot,diehard
3299,zealot,extremist
3300,zealot,fanatic
3301,zealot,maniac
3302,zealot,militant
3303,zealot,nut
3304,zealot,radical
3305,zealot,fiend
3306,zealot,ultra
